gene_name	index
CEP131	15098
TEPSIN	15099
NDUFAF8	15100
SLC38A10	15101
BAHCC1	15102
ACTG1	15103
FSCN2	15104
FAAP100	15105
NPLOC4	15106
TSPAN10	15107
PDE6G	15108
OXLD1	15109
CCDC137	15110
ARL16	15111
HGS	15112
MRPL12	15113
SLC25A10	15114
GCGR	15115
MCRIP1	15116
PPP1R27	15117
P4HB	15118
ARHGDIA	15119
ALYREF	15120
ANAPC11	15121
NPB	15122
PCYT2	15123
SIRT7	15124
MAFG	15125
PYCR1	15126
MYADML2	15127
NOTUM	15128
ASPSCR1	15129
CENPX	15130
LRRC45	15131
RAC3	15132
DCXR	15133
RFNG	15134
GPS1	15135
DUS1L	15136
FASN	15137
CCDC57	15138
SLC16A3	15139
CSNK1D	15140
CD7	15141
SECTM1	15142
TEX19	15143
UTS2R	15144
OGFOD3	15145
HEXD	15146
CYBC1	15147
NARF	15148
FOXK2	15149
WDR45B	15150
RAB40B	15151
FN3KRP	15152
FN3K	15153
TBCD	15154
ZNF750	15155
B3GNTL1	15156
METRNL	15157
USP14	15158
THOC1	15159
COLEC12	15160
CETN1	15161
CLUL1	15162
TYMS	15163
ENOSF1	15164
YES1	15165
ADCYAP1	15166
METTL4	15167
NDC80	15168
SMCHD1	15169
EMILIN2	15170
LPIN2	15171
MYOM1	15172
MYL12A	15173
MYL12B	15174
TGIF1	15175
DLGAP1	15176
AKAIN1	15177
ZBTB14	15178
EPB41L3	15179
TMEM200C	15180
L3MBTL4	15181
ARHGAP28	15182
LAMA1	15183
LRRC30	15184
PTPRM	15185
RAB12	15186
MTCL1	15187
NDUFV2	15188
ANKRD12	15189
TWSG1	15190
RALBP1	15191
PPP4R1	15192
RAB31	15193
TXNDC2	15194
VAPA	15195
APCDD1	15196
NAPG	15197
PIEZO2	15198
SLC35G4	15199
GNAL	15200
CHMP1B	15201
MPPE1	15202
IMPA2	15203
ANKRD62	15204
CIDEA	15205
TUBB6	15206
AFG3L2	15207
PRELID3A	15208
SPIRE1	15209
PSMG2	15210
CEP76	15211
PTPN2	15212
SEH1L	15213
CEP192	15214
LDLRAD4	15215
FAM210A	15216
RNMT	15217
MC5R	15218
MC2R	15219
ZNF519	15220
POTEC	15221
ANKRD30B	15222
ROCK1	15223
GREB1L	15224
ESCO1	15225
SNRPD1	15226
ABHD3	15227
MIB1	15228
GATA6	15229
CTAGE1	15230
RBBP8	15231
CABLES1	15232
TMEM241	15233
RIOK3	15234
RMC1	15235
NPC1	15236
ANKRD29	15237
LAMA3	15238
TTC39C	15239
CABYR	15240
OSBPL1A	15241
IMPACT	15242
HRH4	15243
ZNF521	15244
SS18	15245
PSMA8	15246
TAF4B	15247
KCTD1	15248
AQP4	15249
CHST9	15250
CDH2	15251
DSC3	15252
DSC2	15253
DSC1	15254
DSG1	15255
DSG4	15256
DSG3	15257
DSG2	15258
TTR	15259
B4GALT6	15260
SLC25A52	15261
TRAPPC8	15262
RNF125	15263
RNF138	15264
GAREM1	15265
MEP1B	15266
KLHL14	15267
CCDC178	15268
ASXL3	15269
NOL4	15270
DTNA	15271
MAPRE2	15272
ZNF397	15273
ZSCAN30	15274
ZNF24	15275
ZNF396	15276
INO80C	15277
GALNT1	15278
C18orf21	15279
RPRD1A	15280
SLC39A6	15281
ELP2	15282
MOCOS	15283
FHOD3	15284
TPGS2	15285
KIAA1328	15286
CELF4	15287
PIK3C3	15288
RIT2	15289
SYT4	15290
SETBP1	15291
SLC14A2	15292
SLC14A1	15293
SIGLEC15	15294
EPG5	15295
PSTPIP2	15296
ATP5F1A	15297
HAUS1	15298
C18orf25	15299
RNF165	15300
LOXHD1	15301
ST8SIA5	15302
PIAS2	15303
KATNAL2	15304
ELOA2	15305
HDHD2	15306
IER3IP1	15307
SKOR2	15308
SMAD2	15309
ZBTB7C	15310
CTIF	15311
SMAD7	15312
DYM	15313
C18orf32	15314
RPL17	15315
LIPG	15316
ACAA2	15317
MYO5B	15318
CFAP53	15319
MBD1	15320
CXXC1	15321
SKA1	15322
MAPK4	15323
MRO	15324
ME2	15325
ELAC1	15326
SMAD4	15327
MEX3C	15328
DCC	15329
MBD2	15330
POLI	15331
STARD6	15332
C18orf54	15333
DYNAP	15334
RAB27B	15335
CCDC68	15336
TCF4	15337
TXNL1	15338
WDR7	15339
BOD1L2	15340
ST8SIA3	15341
ONECUT2	15342
FECH	15343
ATP8B1	15344
NEDD4L	15345
ALPK2	15346
MALT1	15347
ZNF532	15348
SEC11C	15349
GRP	15350
RAX	15351
CPLX4	15352
LMAN1	15353
CCBE1	15354
PMAIP1	15355
MC4R	15356
CDH20	15357
RNF152	15358
PIGN	15359
RELCH	15360
TNFRSF11A	15361
ZCCHC2	15362
PHLPP1	15363
BCL2	15364
KDSR	15365
VPS4B	15366
SERPINB5	15367
SERPINB12	15368
SERPINB13	15369
SERPINB4	15370
SERPINB11	15371
SERPINB3	15372
SERPINB7	15373
SERPINB2	15374
SERPINB10	15375
HMSD	15376
SERPINB8	15377
CDH7	15378
CDH19	15379
DSEL	15380
TMX3	15381
CCDC102B	15382
DOK6	15383
CD226	15384
RTTN	15385
SOCS6	15386
CBLN2	15387
NETO1	15388
FBXO15	15389
TIMM21	15390
CYB5A	15391
C18orf63	15392
DIPK1C	15393
CNDP2	15394
CNDP1	15395
ZNF407	15396
TSHZ1	15397
SMIM21	15398
ZNF516	15399
ZNF236	15400
MBP	15401
GALR1	15402
SALL3	15403
ATP9B	15404
NFATC1	15405
CTDP1	15406
KCNG2	15407
SLC66A2	15408
HSBP1L1	15409
TXNL4A	15410
RBFA	15411
ADNP2	15412
PARD6G	15413
OR4F17	15414
PLPP2	15415
MIER2	15416
THEG	15417
C2CD4C	15418
SHC2	15419
ODF3L2	15420
MADCAM1	15421
TPGS1	15422
CDC34	15423
GZMM	15424
BSG	15425
HCN2	15426
POLRMT	15427
FGF22	15428
RNF126	15429
FSTL3	15430
PRSS57	15431
PALM	15432
MISP	15433
PTBP1	15434
PLPPR3	15435
AZU1	15436
PRTN3	15437
ELANE	15438
CFD	15439
MED16	15440
R3HDM4	15441
KISS1R	15442
ARID3A	15443
WDR18	15444
GRIN3B	15445
TMEM259	15446
CNN2	15447
ABCA7	15448
ARHGAP45	15449
POLR2E	15450
GPX4	15451
SBNO2	15452
STK11	15453
CBARP	15454
ATP5F1D	15455
MIDN	15456
CIRBP	15457
FAM174C	15458
EFNA2	15459
PWWP3A	15460
NDUFS7	15461
GAMT	15462
DAZAP1	15463
RPS15	15464
APC2	15465
C19orf25	15466
PCSK4	15467
REEP6	15468
ADAMTSL5	15469
PLK5	15470
MEX3D	15471
MBD3	15472
UQCR11	15473
TCF3	15474
ONECUT3	15475
ATP8B3	15476
REXO1	15477
KLF16	15478
ABHD17A	15479
SCAMP4	15480
ADAT3	15481
CSNK1G2	15482
BTBD2	15483
MKNK2	15484
MOB3A	15485
IZUMO4	15486
AP3D1	15487
DOT1L	15488
PLEKHJ1	15489
SF3A2	15490
AMH	15491
JSRP1	15492
OAZ1	15493
PEAK3	15494
LINGO3	15495
LSM7	15496
SPPL2B	15497
TMPRSS9	15498
TIMM13	15499
LMNB2	15500
GADD45B	15501
GNG7	15502
DIRAS1	15503
SLC39A3	15504
SGTA	15505
THOP1	15506
ZNF554	15507
ZNF555	15508
ZNF556	15509
ZNF57	15510
ZNF77	15511
TLE6	15512
TLE2	15513
TLE5	15514
GNA11	15515
GNA15	15516
S1PR4	15517
NCLN	15518
CELF5	15519
NFIC	15520
SMIM24	15521
DOHH	15522
FZR1	15523
MFSD12	15524
HMG20B	15525
GIPC3	15526
TBXA2R	15527
CACTIN	15528
PIP5K1C	15529
TJP3	15530
APBA3	15531
MRPL54	15532
RAX2	15533
MATK	15534
ZFR2	15535
ATCAY	15536
NMRK2	15537
DAPK3	15538
EEF2	15539
PIAS4	15540
ZBTB7A	15541
MAP2K2	15542
CREB3L3	15543
SIRT6	15544
ANKRD24	15545
EBI3	15546
YJU2	15547
SHD	15548
TMIGD2	15549
FSD1	15550
STAP2	15551
MPND	15552
SH3GL1	15553
CHAF1A	15554
UBXN6	15555
HDGFL2	15556
PLIN4	15557
PLIN5	15558
LRG1	15559
SEMA6B	15560
TNFAIP8L1	15561
MYDGF	15562
DPP9	15563
FEM1A	15564
TICAM1	15565
PLIN3	15566
ARRDC5	15567
UHRF1	15568
KDM4B	15569
PTPRS	15570
ZNRF4	15571
TINCR	15572
SAFB2	15573
SAFB	15574
RPL36	15575
MICOS13	15576
HSD11B1L	15577
LONP1	15578
CATSPERD	15579
PRR22	15580
DUS3L	15581
NRTN	15582
FUT6	15583
FUT3	15584
FUT5	15585
NDUFA11	15586
VMAC	15587
CAPS	15588
RANBP3	15589
RFX2	15590
ACSBG2	15591
MLLT1	15592
ACER1	15593
CLPP	15594
ALKBH7	15595
PSPN	15596
GTF2F1	15597
KHSRP	15598
SLC25A41	15599
SLC25A23	15600
CRB3	15601
DENND1C	15602
TUBB4A	15603
TNFSF9	15604
CD70	15605
TNFSF14	15606
C3	15607
GPR108	15608
TRIP10	15609
SH2D3A	15610
VAV1	15611
ADGRE1	15612
MBD3L2B	15613
MBD3L5	15614
MBD3L4	15615
MBD3L2	15616
MBD3L3	15617
ZNF557	15618
INSR	15619
ARHGEF18	15620
PEX11G	15621
TEX45	15622
ZNF358	15623
MCOLN1	15624
PNPLA6	15625
CAMSAP3	15626
XAB2	15627
PET100	15628
PCP2	15629
STXBP2	15630
RETN	15631
MCEMP1	15632
TRAPPC5	15633
FCER2	15634
CLEC4G	15635
CD209	15636
CLEC4M	15637
EVI5L	15638
PRR36	15639
LRRC8E	15640
MAP2K7	15641
TGFBR3L	15642
SNAPC2	15643
CTXN1	15644
TIMM44	15645
ELAVL1	15646
CCL25	15647
FBN3	15648
CERS4	15649
CD320	15650
NDUFA7	15651
RPS28	15652
KANK3	15653
ANGPTL4	15654
RAB11B	15655
HNRNPM	15656
PRAM1	15657
ZNF414	15658
MYO1F	15659
ADAMTS10	15660
ACTL9	15661
OR2Z1	15662
ZNF558	15663
MBD3L1	15664
MUC16	15665
OR1M1	15666
OR7G2	15667
OR7G1	15668
OR7G3	15669
ZNF317	15670
OR7D2	15671
OR7D4	15672
OR7E24	15673
ZNF699	15674
ZNF559	15675
ZNF177	15676
ZNF266	15677
ZNF560	15678
ZNF426	15679
ZNF121	15680
ZNF561	15681
ZNF562	15682
ZNF846	15683
FBXL12	15684
UBL5	15685
PIN1	15686
OLFM2	15687
COL5A3	15688
RDH8	15689
SHFL	15690
ANGPTL6	15691
PPAN	15692
P2RY11	15693
EIF3G	15694
DNMT1	15695
S1PR2	15696
MRPL4	15697
ICAM1	15698
ICAM4	15699
ICAM5	15700
ZGLP1	15701
FDX2	15702
RAVER1	15703
ICAM3	15704
TYK2	15705
CDC37	15706
PDE4A	15707
KEAP1	15708
S1PR5	15709
ATG4D	15710
KRI1	15711
CDKN2D	15712
AP1M2	15713
SLC44A2	15714
ILF3	15715
QTRT1	15716
DNM2	15717
TMED1	15718
C19orf38	15719
CARM1	15720
YIPF2	15721
TIMM29	15722
SMARCA4	15723
LDLR	15724
SPC24	15725
KANK2	15726
DOCK6	15727
ANGPTL8	15728
TSPAN16	15729
RAB3D	15730
TMEM205	15731
CCDC159	15732
PLPPR2	15733
SWSAP1	15734
EPOR	15735
RGL3	15736
PRKCSH	15737
ELAVL3	15738
ZNF653	15739
ECSIT	15740
CNN1	15741
ELOF1	15742
ZNF627	15743
ACP5	15744
ZNF823	15745
ZNF441	15746
ZNF491	15747
ZNF440	15748
ZNF439	15749
ZNF69	15750
ZNF700	15751
ZNF763	15752
ZNF433	15753
ZNF878	15754
ZNF844	15755
ZNF20	15756
ZNF625	15757
ZNF136	15758
ZNF44	15759
ZNF563	15760
ZNF442	15761
ZNF799	15762
ZNF443	15763
ZNF709	15764
ZNF564	15765
ZNF490	15766
ZNF791	15767
MAN2B1	15768
WDR83	15769
WDR83OS	15770
DHPS	15771
GNG14	15772
FBXW9	15773
TNPO2	15774
TRIR	15775
GET3	15776
BEST2	15777
HOOK2	15778
JUNB	15779
PRDX2	15780
THSD8	15781
RNASEH2A	15782
RTBDN	15783
MAST1	15784
DNASE2	15785
KLF1	15786
GCDH	15787
SYCE2	15788
FARSA	15789
CALR	15790
RAD23A	15791
GADD45GIP1	15792
DAND5	15793
NFIX	15794
LYL1	15795
TRMT1	15796
NACC1	15797
STX10	15798
IER2	15799
CACNA1A	15800
MRI1	15801
C19orf53	15802
ZSWIM4	15803
NANOS3	15804
CC2D1A	15805
PODNL1	15806
DCAF15	15807
RFX1	15808
RLN3	15809
IL27RA	15810
PALM3	15811
MISP3	15812
C19orf67	15813
SAMD1	15814
PRKACA	15815
ASF1B	15816
ADGRL1	15817
ADGRE5	15818
DDX39A	15819
PKN1	15820
PTGER1	15821
GIPC1	15822
DNAJB1	15823
TECR	15824
NDUFB7	15825
CLEC17A	15826
ADGRE3	15827
ZNF333	15828
ADGRE2	15829
OR7C1	15830
OR7A5	15831
OR7A10	15832
OR7A17	15833
OR7C2	15834
SLC1A6	15835
CCDC105	15836
CASP14	15837
OR1I1	15838
SYDE1	15839
ILVBL	15840
NOTCH3	15841
EPHX3	15842
BRD4	15843
AKAP8	15844
AKAP8L	15845
WIZ	15846
RASAL3	15847
PGLYRP2	15848
CYP4F22	15849
CYP4F8	15850
CYP4F3	15851
CYP4F12	15852
OR10H2	15853
OR10H3	15854
OR10H5	15855
OR10H1	15856
CYP4F2	15857
CYP4F11	15858
OR10H4	15859
TPM4	15860
RAB8A	15861
HSH2D	15862
CIB3	15863
FAM32A	15864
AP1M1	15865
KLF2	15866
EPS15L1	15867
CALR3	15868
C19orf44	15869
CHERP	15870
SLC35E1	15871
MED26	15872
SMIM7	15873
TMEM38A	15874
NWD1	15875
SIN3B	15876
F2RL3	15877
CPAMD8	15878
HAUS8	15879
MYO9B	15880
USE1	15881
OCEL1	15882
NR2F6	15883
USHBP1	15884
BABAM1	15885
ANKLE1	15886
ABHD8	15887
MRPL34	15888
DDA1	15889
ANO8	15890
GTPBP3	15891
PLVAP	15892
CCDC194	15893
BST2	15894
MVB12A	15895
TMEM221	15896
NXNL1	15897
SLC27A1	15898
PGLS	15899
NIBAN3	15900
COLGALT1	15901
UNC13A	15902
MAP1S	15903
FCHO1	15904
B3GNT3	15905
INSL3	15906
JAK3	15907
RPL18A	15908
SLC5A5	15909
CCDC124	15910
KCNN1	15911
ARRDC2	15912
IL12RB1	15913
MAST3	15914
PIK3R2	15915
IFI30	15916
MPV17L2	15917
RAB3A	15918
PDE4C	15919
IQCN	15920
JUND	15921
LSM4	15922
PGPEP1	15923
GDF15	15924
LRRC25	15925
SSBP4	15926
ISYNA1	15927
ELL	15928
FKBP8	15929
KXD1	15930
UBA52	15931
CRLF1	15932
REX1BD	15933
TMEM59L	15934
KLHL26	15935
CRTC1	15936
COMP	15937
UPF1	15938
GDF1	15939
CERS1	15940
COPE	15941
DDX49	15942
HOMER3	15943
SUGP2	15944
ARMC6	15945
SLC25A42	15946
TMEM161A	15947
MEF2B	15948
BORCS8	15949
RFXANK	15950
NR2C2AP	15951
NCAN	15952
HAPLN4	15953
TM6SF2	15954
SUGP1	15955
MAU2	15956
GATAD2A	15957
TSSK6	15958
NDUFA13	15959
YJEFN3	15960
CILP2	15961
PBX4	15962
LPAR2	15963
GMIP	15964
ATP13A1	15965
ZNF101	15966
ZNF14	15967
ZNF506	15968
ZNF253	15969
ZNF93	15970
ZNF682	15971
ZNF90	15972
ZNF486	15973
ZNF737	15974
ZNF626	15975
ZNF66	15976
ZNF85	15977
ZNF430	15978
ZNF714	15979
ZNF431	15980
ZNF708	15981
ZNF738	15982
ZNF493	15983
ZNF429	15984
ZNF100	15985
ZNF43	15986
ZNF208	15987
ZNF257	15988
ZNF676	15989
ZNF729	15990
ZNF98	15991
ZNF492	15992
ZNF99	15993
ZNF723	15994
ZNF728	15995
ZNF730	15996
ZNF724	15997
ZNF91	15998
ZNF675	15999
ZNF681	16000
ZNF726	16001
ZNF254	16002
UQCRFS1	16003
VSTM2B	16004
POP4	16005
PLEKHF1	16006
C19orf12	16007
CCNE1	16008
URI1	16009
ZNF536	16010
TSHZ3	16011
ZNF507	16012
DPY19L3	16013
PDCD5	16014
ANKRD27	16015
RGS9BP	16016
NUDT19	16017
TDRD12	16018
SLC7A9	16019
CEP89	16020
FAAP24	16021
RHPN2	16022
GPATCH1	16023
WDR88	16024
LRP3	16025
SLC7A10	16026
CEBPA	16027
CEBPG	16028
PEPD	16029
CHST8	16030
KCTD15	16031
LSM14A	16032
GPI	16033
PDCD2L	16034
UBA2	16035
WTIP	16036
SCGB2B2	16037
ZNF302	16038
ZNF181	16039
ZNF599	16040
ZNF30	16041
ZNF792	16042
GRAMD1A	16043
SCN1B	16044
HPN	16045
FXYD3	16046
LGI4	16047
FXYD1	16048
FXYD7	16049
FXYD5	16050
FAM187B	16051
LSR	16052
USF2	16053
HAMP	16054
MAG	16055
CD22	16056
FFAR1	16057
FFAR3	16058
GPR42	16059
FFAR2	16060
KRTDAP	16061
DMKN	16062
SBSN	16063
GAPDHS	16064
TMEM147	16065
ATP4A	16066
PMIS2	16067
HAUS5	16068
RBM42	16069
ETV2	16070
COX6B1	16071
UPK1A	16072
ZBTB32	16073
KMT2B	16074
IGFLR1	16075
U2AF1L4	16076
PSENEN	16077
LIN37	16078
HSPB6	16079
PROSER3	16080
ARHGAP33	16081
PRODH2	16082
NPHS1	16083
KIRREL2	16084
APLP1	16085
NFKBID	16086
HCST	16087
TYROBP	16088
LRFN3	16089
SDHAF1	16090
SYNE4	16091
ALKBH6	16092
CLIP3	16093
THAP8	16094
WDR62	16095
OVOL3	16096
POLR2I	16097
TBCB	16098
CAPNS1	16099
COX7A1	16100
ZNF565	16101
ZNF146	16102
ZFP14	16103
ZFP82	16104
ZNF566	16105
ZNF260	16106
ZNF529	16107
ZNF382	16108
ZNF461	16109
ZNF567	16110
ZNF850	16111
ZNF790	16112
ZNF345	16113
ZNF829	16114
ZNF568	16115
ZNF420	16116
ZNF585A	16117
ZNF585B	16118
ZNF383	16119
ZNF875	16120
ZNF527	16121
ZNF569	16122
ZNF570	16123
ZNF793	16124
ZNF540	16125
ZNF571	16126
ZFP30	16127
ZNF781	16128
ZNF607	16129
ZNF573	16130
WDR87	16131
SIPA1L3	16132
DPF1	16133
SPINT2	16134
PPP1R14A	16135
YIF1B	16136
C19orf33	16137
KCNK6	16138
CATSPERG	16139
PSMD8	16140
GGN	16141
SPRED3	16142
FAM98C	16143
RASGRP4	16144
RYR1	16145
MAP4K1	16146
EIF3K	16147
ACTN4	16148
CAPN12	16149
LGALS7	16150
LGALS7B	16151
LGALS4	16152
ECH1	16153
HNRNPL	16154
RINL	16155
SIRT2	16156
NFKBIB	16157
CCER2	16158
SARS2	16159
MRPS12	16160
FBXO17	16161
FBXO27	16162
ACP7	16163
PAK4	16164
NCCRP1	16165
SYCN	16166
IFNL3	16167
IFNL2	16168
IFNL1	16169
LRFN1	16170
GMFG	16171
SAMD4B	16172
PAF1	16173
MED29	16174
ZFP36	16175
PLEKHG2	16176
RPS16	16177
SUPT5H	16178
TIMM50	16179
DLL3	16180
SELENOV	16181
EID2B	16182
EID2	16183
LGALS13	16184
LGALS16	16185
LGALS14	16186
CLC	16187
LEUTX	16188
DYRK1B	16189
FBL	16190
FCGBP	16191
PSMC4	16192
ZNF546	16193
ZNF780B	16194
ZNF780A	16195
MAP3K10	16196
TTC9B	16197
AKT2	16198
C19orf47	16199
PLD3	16200
HIPK4	16201
PRX	16202
SERTAD1	16203
SERTAD3	16204
BLVRB	16205
SPTBN4	16206
SHKBP1	16207
LTBP4	16208
NUMBL	16209
COQ8B	16210
ITPKC	16211
C19orf54	16212
SNRPA	16213
MIA	16214
RAB4B	16215
EGLN2	16216
CYP2A6	16217
CYP2A7	16218
CYP2B6	16219
CYP2A13	16220
CYP2F1	16221
CYP2S1	16222
AXL	16223
HNRNPUL1	16224
TGFB1	16225
CCDC97	16226
TMEM91	16227
B9D2	16228
EXOSC5	16229
BCKDHA	16230
B3GNT8	16231
DMAC2	16232
ERICH4	16233
CEACAM21	16234
CEACAM4	16235
CEACAM7	16236
CEACAM5	16237
CEACAM6	16238
CEACAM3	16239
LYPD4	16240
DMRTC2	16241
RPS19	16242
CD79A	16243
ARHGEF1	16244
ERFL	16245
RABAC1	16246
ATP1A3	16247
GRIK5	16248
ZNF574	16249
POU2F2	16250
DEDD2	16251
ZNF526	16252
GSK3A	16253
ERF	16254
CIC	16255
PAFAH1B3	16256
PRR19	16257
TMEM145	16258
MEGF8	16259
CNFN	16260
LIPE	16261
CXCL17	16262
CEACAM1	16263
CEACAM8	16264
PSG3	16265
PSG8	16266
PSG1	16267
PSG6	16268
PSG7	16269
PSG11	16270
PSG2	16271
PSG5	16272
PSG4	16273
PSG9	16274
CD177	16275
TEX101	16276
LYPD3	16277
PHLDB3	16278
ETHE1	16279
ZNF575	16280
XRCC1	16281
PINLYP	16282
IRGQ	16283
ZNF576	16284
SRRM5	16285
ZNF428	16286
CADM4	16287
PLAUR	16288
IRGC	16289
SMG9	16290
KCNN4	16291
LYPD5	16292
ZNF283	16293
ZNF404	16294
ZNF45	16295
ZNF221	16296
ZNF155	16297
ZNF230	16298
ZNF222	16299
ZNF223	16300
ZNF284	16301
ZNF224	16302
ZNF225	16303
ZNF234	16304
ZNF226	16305
ZNF227	16306
ZNF235	16307
ZNF233	16308
ZNF112	16309
ZNF285	16310
ZNF229	16311
ZNF180	16312
CEACAM20	16313
IGSF23	16314
PVR	16315
CEACAM19	16316
CEACAM16	16317
BCL3	16318
CBLC	16319
BCAM	16320
NECTIN2	16321
TOMM40	16322
APOE	16323
APOC1	16324
APOC4	16325
APOC2	16326
CLPTM1	16327
RELB	16328
CLASRP	16329
ZNF296	16330
GEMIN7	16331
MARK4	16332
PPP1R37	16333
NKPD1	16334
TRAPPC6A	16335
BLOC1S3	16336
EXOC3L2	16337
CKM	16338
KLC3	16339
ERCC2	16340
PPP1R13L	16341
ERCC1	16342
FOSB	16343
RTN2	16344
PPM1N	16345
VASP	16346
OPA3	16347
GPR4	16348
EML2	16349
GIPR	16350
SNRPD2	16351
QPCTL	16352
FBXO46	16353
SIX5	16354
DMPK	16355
DMWD	16356
RSPH6A	16357
SYMPK	16358
FOXA3	16359
IRF2BP1	16360
MYPOP	16361
NANOS2	16362
NOVA2	16363
CCDC61	16364
PGLYRP1	16365
IGFL4	16366
IGFL3	16367
IGFL2	16368
IGFL1	16369
HIF3A	16370
PPP5C	16371
CCDC8	16372
PNMA8C	16373
PNMA8A	16374
PNMA8B	16375
CALM3	16376
PTGIR	16377
GNG8	16378
DACT3	16379
PRKD2	16380
STRN4	16381
FKRP	16382
SLC1A5	16383
AP2S1	16384
ARHGAP35	16385
NPAS1	16386
TMEM160	16387
ZC3H4	16388
SAE1	16389
BBC3	16390
CCDC9	16391
INAFM1	16392
C5AR1	16393
C5AR2	16394
DHX34	16395
MEIS3	16396
SLC8A2	16397
KPTN	16398
NAPA	16399
ZNF541	16400
BICRA	16401
EHD2	16402
NOP53	16403
SELENOW	16404
TPRX1	16405
CRX	16406
SULT2A1	16407
BSPH1	16408
ELSPBP1	16409
CABP5	16410
PLA2G4C	16411
LIG1	16412
ZSWIM9	16413
CARD8	16414
ZNF114	16415
EMP3	16416
TMEM143	16417
SYNGR4	16418
KDELR1	16419
GRIN2D	16420
GRWD1	16421
KCNJ14	16422
CYTH2	16423
LMTK3	16424
SULT2B1	16425
FAM83E	16426
SPACA4	16427
RPL18	16428
SPHK2	16429
DBP	16430
CA11	16431
NTN5	16432
FUT2	16433
MAMSTR	16434
RASIP1	16435
IZUMO1	16436
FUT1	16437
FGF21	16438
BCAT2	16439
HSD17B14	16440
PLEKHA4	16441
PPP1R15A	16442
TULP2	16443
NUCB1	16444
DHDH	16445
BAX	16446
FTL	16447
GYS1	16448
RUVBL2	16449
LHB	16450
CGB3	16451
CGB2	16452
CGB1	16453
CGB5	16454
CGB8	16455
CGB7	16456
NTF4	16457
KCNA7	16458
SNRNP70	16459
LIN7B	16460
C19orf73	16461
PPFIA3	16462
HRC	16463
TRPM4	16464
SLC6A16	16465
CD37	16466
TEAD2	16467
DKKL1	16468
PTH2	16469
GFY	16470
SLC17A7	16471
PIH1D1	16472
ALDH16A1	16473
FLT3LG	16474
RPL13A	16475
RPS11	16476
FCGRT	16477
RCN3	16478
NOSIP	16479
PRRG2	16480
PRR12	16481
RRAS	16482
SCAF1	16483
IRF3	16484
BCL2L12	16485
PRMT1	16486
ADM5	16487
CPT1C	16488
TSKS	16489
AP2A1	16490
FUZ	16491
MED25	16492
PTOV1	16493
PNKP	16494
AKT1S1	16495
TBC1D17	16496
IL4I1	16497
NUP62	16498
ATF5	16499
SIGLEC11	16500
VRK3	16501
ZNF473	16502
IZUMO2	16503
MYH14	16504
KCNC3	16505
NR1H2	16506
NAPSA	16507
POLD1	16508
SPIB	16509
MYBPC2	16510
EMC10	16511
JOSD2	16512
ASPDH	16513
LRRC4B	16514
SYT3	16515
C19orf81	16516
SHANK1	16517
CLEC11A	16518
GPR32	16519
ACP4	16520
C19orf48	16521
KLK1	16522
KLK15	16523
KLK3	16524
KLK2	16525
KLK4	16526
KLK5	16527
KLK6	16528
KLK7	16529
KLK8	16530
KLK9	16531
KLK10	16532
KLK11	16533
KLK12	16534
KLK13	16535
KLK14	16536
CTU1	16537
SIGLEC9	16538
SIGLEC7	16539
CD33	16540
SIGLECL1	16541
IGLON5	16542
VSIG10L	16543
ETFB	16544
CLDND2	16545
NKG7	16546
LIM2	16547
C19orf84	16548
SIGLEC10	16549
SIGLEC8	16550
CEACAM18	16551
SIGLEC12	16552
SIGLEC6	16553
ZNF175	16554
SIGLEC5	16555
SIGLEC14	16556
SPACA6	16557
HAS1	16558
FPR1	16559
FPR2	16560
FPR3	16561
ZNF577	16562
ZNF649	16563
ZNF613	16564
ZNF350	16565
ZNF615	16566
ZNF614	16567
ZNF432	16568
ZNF841	16569
ZNF616	16570
ZNF836	16571
PPP2R1A	16572
ZNF766	16573
ZNF480	16574
ZNF610	16575
ZNF880	16576
ZNF528	16577
ZNF534	16578
ZNF578	16579
ZNF808	16580
ZNF701	16581
ZNF83	16582
ZNF611	16583
ZNF600	16584
ZNF28	16585
ZNF468	16586
ZNF320	16587
ZNF888	16588
ZNF816	16589
ERVV-1	16590
ERVV-2	16591
ZNF160	16592
ZNF415	16593
ZNF347	16594
ZNF665	16595
ZNF677	16596
VN1R2	16597
VN1R4	16598
ZNF845	16599
ZNF525	16600
ZNF765	16601
ZNF761	16602
ZNF813	16603
ZNF331	16604
DPRX	16605
NLRP12	16606
MYADM	16607
PRKCG	16608
CACNG7	16609
CACNG8	16610
CACNG6	16611
VSTM1	16612
TARM1	16613
OSCAR	16614
NDUFA3	16615
TFPT	16616
PRPF31	16617
CNOT3	16618
LENG1	16619
TMC4	16620
MBOAT7	16621
TSEN34	16622
RPS9	16623
LILRB3	16624
LILRA6	16625
LILRB5	16626
LILRB2	16627
LILRA5	16628
LILRA4	16629
LAIR1	16630
TTYH1	16631
LENG8	16632
LENG9	16633
CDC42EP5	16634
LAIR2	16635
LILRA2	16636
LILRA1	16637
LILRB1	16638
LILRB4	16639
KIR3DL3	16640
KIR2DL3	16641
KIR2DL1	16642
KIR2DL4	16643
KIR3DL1	16644
KIR3DL2	16645
FCAR	16646
NCR1	16647
NLRP7	16648
NLRP2	16649
GP6	16650
RDH13	16651
EPS8L1	16652
PPP1R12C	16653
TNNT1	16654
TNNI3	16655
DNAAF3	16656
SYT5	16657
PTPRH	16658
TMEM86B	16659
PPP6R1	16660
HSPBP1	16661
BRSK1	16662
